userName,content,score,thumbsUpCount,reviewCreatedVersion,replyContent,appVersion,date,avod_end
Healing Sound,doro-dsb0230 에서도 돌아가게 만들어 주세요,5,0,,"안녕하세요, 라프텔 고객센터입니다. 국내에서 공식 판매되지 않는 해외 직구로 구매한 스마트폰 및 태블릿 기기는 국내 서비스와의 호환성 문제로 인해 정상적으로 이용하기 어려울 수 있습니다. 라프텔에서 지원되는 브라우저 및 기기 도움말을 참고하시어 서비스 이용해 주시기 바랍니다. ▶︎ https://help.laftel.net/hc/ko/articles/10080499940751",,2025-03-26 22:57:05,before
홍준기,원피스를 너무 보고 싶었는데 네플릭스에 없더라고요.ㅠㅠ 그래서 라프텔을 샀는데 너무 제미 있어요.ㅋㅋ,5,0,,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",,2025-03-26 21:25:39,before
심수용,감사하게잘쓰고있어요앞으로도잘쓸게요감사해요♡그리고 항상 고맙습니다,5,0,3.64.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",3.64.0,2025-03-26 18:36:09,before
Bella TV,💗💗,5,0,3.64.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.64.0,2025-03-26 14:25:05,before
Jai Park,좀 더 보기 편했음 좋겠어요. 하이큐를 검색하면 시즌이 쫙 모아져서 나오면 찾기도 편하고 보기도 편할것 같은데... 하나 하나 검색하고 찾아야하네요,5,0,3.64.0,"안녕하세요, 라프텔 고객센터입니다. 소중한 시간을 내어 의견을 남겨주셔서 감사드립니다. 고객님의 의견은 담당 부서에 전달하여 서비스 이용 편의를 높일 수 있는 방안을 고려하겠습니다. 앞으로도 더욱 만족스러운 서비스로 보답드릴 수 있도록 최선을 다하겠습니다.",3.64.0,2025-03-26 11:03:45,before
박준형,신작 애니 수입과 번역에서 약간의 삐걱임이 있지만 현존하는 최고의 애니OTT,5,0,3.64.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 긍정적인 피드백 감사합니다. 저희 역시 번역이 작품의 퀄리티를 유지하는 데 있어 중요한 요소라고 생각합니다. 다만, 콘텐츠 제공사로부터 이미 자막이 포함된 합본 상태로 작품을 제공받기 때문에 자막을 임의로 수정하는 것은 어렵습니다. 자막 오류나 번역 완성도가 부족하다고 느껴지는 작품이 있다면 구체적으로 알려주시면, 해당 내용을 콘텐츠 제공사에 전달하여 수정 요청을 진행하겠습니다. ▶︎ 라프텔에 자막 검수 요청: https://laftel.net/form/request/subtitle-review",3.64.0,2025-03-25 22:49:52,before
Seung min lee,야 기분조타,5,0,3.64.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.64.0,2025-03-25 22:29:04,before
N ull,"다 좋은데 특정 태그(BL, GL, 백합 등) 안보이게 할 수 있게 해주세요",5,0,3.63.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 의견은 담당 부서에 전달하여 서비스 이용 편의를 높일 수 있는 방안을 고려하겠습니다. 소중한 시간을 내어 의견을 남겨주셔서 로 감사드립니다.",3.63.0,2025-03-23 22:23:17,before
정훈이,좋아요,5,0,3.63.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.63.0,2025-03-23 16:59:23,before
anonymous,😂,5,0,3.63.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.63.0,2025-03-23 12:36:40,before
정유진,좋아요,5,0,3.63.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.63.0,2025-03-23 10:18:07,before
이쑥,옛날에는 무료로 볼 수 있어서 봤는데 최근에는 무료였던게 다 돈을 줘야 볼 수 있는게 아쉬움..,3,0,3.63.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 국내 공식 애니메이션 수입사들과의 합법적인 계약을 통해 국내 최대 애니메이션 서비스를 제공하고 있습니다. 멤버십에 가입하시면 포함된 작품을 광고 없이 무제한으로 감상할 수 있습니다. 멤버십 없이도 [광고 보고 무료 보기]를 통해 중간 광고 시청 후 무료로 작품을 감상하실 수 있습니다. [광고 무료] 아이콘이 표시된 작품들은 광고 시청 후 이용 가능합니다. 또한, ‘분분’ 기능을 통해 특정 미션을 수행하면 멤버십 작품 무료 감상 시간을 받을 수 있습니다. 무료 감상 서비스를 제공하기 위해 콘텐츠 수입사와 협의하여 광고 시스템을 운영하고 있는 점 양해 부탁드립니다. 감사합니다.",3.63.0,2025-03-23 03:55:29,before
Charlotte,베이직 결제해서 사용하는데 더빙도 자막 키고 싶은데 자막 온 오프가 설정에 없던데 어디서 설정해요? 폰트나 크기정도라도 수정하고 싶은데...,3,0,3.63.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 콘텐츠 권리사로부터 이미 자막이 적용된 합본 상태로 영상 콘텐츠를 제공받고 있기 때문에, 자막 ON/OFF 기능을 제공하기 어렵습니다. 너른 양해 부탁드리겠습니다.",3.63.0,2025-03-22 14:04:40,before
고태길,좋아요,5,0,3.63.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.63.0,2025-03-22 13:04:12,before
ayaka hina,조아요,5,0,,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",,2025-03-21 17:54:26,before
Hichang JO,잘보고 있어요 검색만 여러가지로 구분해서 할수 있으면 좋을것 같아요,4,0,3.63.0,"안녕하세요, 라프텔 고객센터입니다. 소중한 시간을 내어 의견을 남겨주셔서 로 감사드립니다. 고객님의 의견은 담당 부서에 전달하여 서비스 이용 편의를 높일 수 있는 방안을 고려하겠습니다. 앞으로도 더욱 만족스러운 서비스로 보답드릴 수 있도록 최선을 다하겠습니다.",3.63.0,2025-03-21 02:17:25,before
Eoeoeo Eoeo,다 좋은데 미디어 컨트롤기능 넣어주면 좋겠습니다 유튜브나 애플뮤직 등 한번 누르면 일시정지 두 번 누르면 넘어가는 미디어 컨트롤 라프텔도 필요한거같아요,4,0,3.63.0,"안녕하세요, 라프텔 고객센터입니다. 소중한 시간을 내어 의견을 남겨주셔서 로 감사드립니다. 고객님의 의견은 담당 부서에 전달하여 서비스 이용 편의를 높일 수 있는 방안을 고려하겠습니다. 앞으로도 더욱 만족스러운 서비스로 보답드릴 수 있도록 최선을 다하겠습니다.",3.63.0,2025-03-20 17:30:20,before
윤민석,애니는 이걸로,5,0,3.63.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.63.0,2025-03-20 12:56:46,before
김민서,애니도 많고 좋은데 정기결제 취소를 안하면 돈생기면 바로 되는게 아쉬워요,4,0,3.62.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 국내 공식 애니메이션 수입사들과의 합법적인 계약을 통해 국내 최대 애니메이션 서비스를 제공하고 있습니다. 멤버십에 가입하시면 포함된 작품을 광고 없이 무제한으로 감상할 수 있습니다. 멤버십 없이도 [광고 보고 무료 보기]를 통해 중간 광고 시청 후 무료로 작품을 감상하실 수 있습니다. [광고 무료] 아이콘이 표시된 작품들은 광고 시청 후 이용 가능합니다. 또한, ‘분분’ 기능을 통해 특정 미션을 수행하면 멤버십 작품 무료 감상 시간을 받을 수 있습니다. 무료 감상 서비스를 제공하기 위해 콘텐츠 수입사와 협의하여 광고 시스템을 운영하고 있는 점 양해 부탁드립니다. 감사합니다.",3.62.0,2025-03-19 17:25:48,before
정지용,뭔가 많긴 한데 찾는건 꼭 없음,3,1,3.62.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 애니메이션 전문 스트리밍 서비스로, 더 많은 작품을 확보하고 고객님께서 원하시는 콘텐츠를 제공하기 위해 끊임없이 노력하고 있습니다. 앞으로도 고객님의 기대에 부응하는 서비스를 제공할 수 있도록 최선을 다하겠습니다. 제안 페이지를 통해 요청해 주시면 담당 부서에서 세심히 검토하고 있습니다. ▶︎ 라프텔에 보고 싶은 작품 제안하기: https://laftel.net/form/request/new-item",3.62.0,2025-03-19 14:36:38,before
변지후,좋음 단 항마디,5,0,3.62.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.62.0,2025-03-18 22:17:25,before
조강인데여,굿,5,0,3.62.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.62.0,2025-03-18 19:42:29,before
레오닉,진짜 볼게 없네요 애니추천 영상보고 한달결제후 작품 하나보고 볼게 없음ㅋㅋㅋㅋ 진짜 너무함.,1,1,3.62.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 국내 공식 애니메이션 수입사들과의 합법적인 계약을 통해 국내 최대 규모의 애니메이션 서비스를 제공합니다. 그럼에도 만족을 드리지 못해 아쉽습니다. 태그 검색( https://laftel.net/finder )을 이용하면 장르, 태그, 제작 연도, 출시 타입 등 원하는 조건으로 작품을 찾을 수 있습니다. 앞으로도 다양한 애니메이션을 확보하여 더욱 만족스러운 서비스를 제공하도록 노력하겠습니다. 또한, 보고 싶은 작품을 제안해 주시면 소중한 의견으로 받아 신중히 검토하겠습니다. ▶︎ 라프텔에 작품 제안하기: https://laftel.net/form/request/new-item",3.62.0,2025-03-18 12:55:59,before
송우석,뭐 흠잡을게 있나 싶네요,5,0,3.62.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",3.62.0,2025-03-18 12:26:42,before
심현준,진짜 너무 좋은 앱입니다 굳,5,0,3.62.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.62.0,2025-03-18 00:33:59,before
ssoha jung,애니좋아하시면 ㄱㄱ하셔야죠! 뭐이제 알만한분들은 다아실듯,5,0,3.62.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",3.62.0,2025-03-17 23:40:14,before
김해원,분명 제 이메일 계정으로 시작하려는데 로그인이 아니라 가입으로 가지기만 하는데 막상 하면 또 이미 사용중이라고 뜨네요,4,0,,"안녕하세요, 라프텔 고객센터입니다. 로그인 과정에서 어려움을 겪고 계신가요? 로그인하려는 이메일 주소와 문제 상황을 스크린샷으로 캡처하여 고객센터에 상세히 알려주시기 바랍니다. 신속히 도움드리겠습니다. ▶︎ 1:1 문의 등록하러 가기: https://help.laftel.net/hc/ko/requests/new?ticket_form_id=9991033579663",,2025-03-17 19:10:10,before
최건우,좋아요.,5,0,3.62.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.62.0,2025-03-17 16:14:50,before
J Song,재생오류 해결 부탁드려요,3,0,3.62.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 인터넷 기반 디지털 콘텐츠 스트리밍 서비스이므로, 고객님께서 이용하는 기기 사양, 네트워크 환경, 통신 서비스 업체 등 다양한 조건에 따라 영상 재생 문제가 발생할 수 있습니다. 아래 자세한 도움말 참고하시어 문제 해결해 보시기 바랍니다. ▶︎ 안드로이드 스마트폰 및 태블릿에서 라프텔 앱 재생 문제 해결 방법: https://help.laftel.net/hc/ko/articles/10083361604879",3.62.0,2025-03-17 11:19:09,before
옹알장군,캐굳,5,0,3.62.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.62.0,2025-03-17 08:08:13,before
